cycle,point_idx,thickness_nm,temp_c,pressure,gas_flow,rf_power
12,20,0.7555,362.09,48.15,120.0,300.7
12,21,0.7097,362.09,48.15,120.0,300.7
12,22,0.7356,362.09,48.15,120.0,300.7
12,23,0.7535,362.09,48.15,120.0,300.7
12,24,0.7612,362.09,48.15,120.0,300.7
12,25,0.7364,362.09,48.15,120.0,300.7
12,26,0.7512,362.09,48.15,120.0,300.7
12,27,0.7478,362.09,48.15,120.0,300.7
12,28,0.7601,362.09,48.15,120.0,300.7
12,29,0.7155,362.09,48.15,120.0,300.7
12,30,0.7553,362.09,48.15,120.0,300.7
12,31,0.6775,362.09,48.15,120.0,300.7
12,32,0.6519,362.09,48.15,120.0,300.7
12,33,0.6986,362.09,48.15,120.0,300.7
12,34,0.6899,362.09,48.15,120.0,300.7
12,35,0.7332,362.09,48.15,120.0,300.7
12,36,0.7286,362.09,48.15,120.0,300.7
12,37,0.6848,362.09,48.15,120.0,300.7
12,38,0.7309,362.09,48.15,120.0,300.7
12,39,0.6889,362.09,48.15,120.0,300.7
12,40,0.7105,362.09,48.15,120.0,300.7
12,41,0.7035,362.09,48.15,120.0,300.7
12,42,0.7154,362.09,48.15,120.0,300.7
12,43,0.7038,362.09,48.15,120.0,300.7
12,44,0.6987,362.09,48.15,120.0,300.7
12,45,0.692,362.09,48.15,120.0,300.7
12,46,0.6995,362.09,48.15,120.0,300.7
12,47,0.6957,362.09,48.15,120.0,300.7
12,48,0.6713,362.09,48.15,120.0,300.7
13,0,0.8989,362.14,47.93,119.93,300.2
13,1,0.8657,362.14,47.93,119.93,300.2
13,2,0.8665,362.14,47.93,119.93,300.2
13,3,0.8868,362.14,47.93,119.93,300.2
13,4,0.8651,362.14,47.93,119.93,300.2
13,5,0.8336,362.14,47.93,119.93,300.2
13,6,0.8772,362.14,47.93,119.93,300.2
13,7,0.8303,362.14,47.93,119.93,300.2
13,8,0.8308,362.14,47.93,119.93,300.2
13,9,0.8399,362.14,47.93,119.93,300.2
13,10,0.8445,362.14,47.93,119.93,300.2
13,11,0.8656,362.14,47.93,119.93,300.2
13,12,0.8526,362.14,47.93,119.93,300.2
13,13,0.8411,362.14,47.93,119.93,300.2
13,14,0.8195,362.14,47.93,119.93,300.2
13,15,0.8135,362.14,47.93,119.93,300.2
13,16,0.845,362.14,47.93,119.93,300.2
13,17,0.84,362.14,47.93,119.93,300.2
13,18,0.8073,362.14,47.93,119.93,300.2
13,19,0.8048,362.14,47.93,119.93,300.2
13,20,0.8212,362.14,47.93,119.93,300.2
13,21,0.771,362.14,47.93,119.93,300.2
13,22,0.7984,362.14,47.93,119.93,300.2
13,23,0.8208,362.14,47.93,119.93,300.2
13,24,0.8288,362.14,47.93,119.93,300.2
13,25,0.8012,362.14,47.93,119.93,300.2
13,26,0.8169,362.14,47.93,119.93,300.2
13,27,0.8148,362.14,47.93,119.93,300.2
13,28,0.8272,362.14,47.93,119.93,300.2
13,29,0.7797,362.14,47.93,119.93,300.2
13,30,0.8223,362.14,47.93,119.93,300.2
13,31,0.7401,362.14,47.93,119.93,300.2
13,32,0.712,362.14,47.93,119.93,300.2
13,33,0.7611,362.14,47.93,119.93,300.2
13,34,0.7516,362.14,47.93,119.93,300.2
13,35,0.8008,362.14,47.93,119.93,300.2
13,36,0.7906,362.14,47.93,119.93,300.2
13,37,0.7449,362.14,47.93,119.93,300.2
13,38,0.7957,362.14,47.93,119.93,300.2
13,39,0.7522,362.14,47.93,119.93,300.2
13,40,0.7737,362.14,47.93,119.93,300.2
13,41,0.7667,362.14,47.93,119.93,300.2
13,42,0.7785,362.14,47.93,119.93,300.2
13,43,0.7656,362.14,47.93,119.93,300.2
13,44,0.7603,362.14,47.93,119.93,300.2
13,45,0.7523,362.14,47.93,119.93,300.2
13,46,0.7602,362.14,47.93,119.93,300.2
13,47,0.7562,362.14,47.93,119.93,300.2
13,48,0.7293,362.14,47.93,119.93,300.2
14,0,0.9693,361.98,48.22,119.88,298.3
14,1,0.9376,361.98,48.22,119.88,298.3
14,2,0.9373,361.98,48.22,119.88,298.3
14,3,0.962,361.98,48.22,119.88,298.3
14,4,0.938,361.98,48.22,119.88,298.3
14,5,0.8996,361.98,48.22,119.88,298.3
14,6,0.9489,361.98,48.22,119.88,298.3
14,7,0.8992,361.98,48.22,119.88,298.3
14,8,0.8991,361.98,48.22,119.88,298.3
14,9,0.9116,361.98,48.22,119.88,298.3
14,10,0.9113,361.98,48.22,119.88,298.3
14,11,0.9379,361.98,48.22,119.88,298.3
14,12,0.9251,361.98,48.22,119.88,298.3
14,13,0.9089,361.98,48.22,119.88,298.3
14,14,0.8853,361.98,48.22,119.88,298.3
14,15,0.8787,361.98,48.22,119.88,298.3
14,16,0.913,361.98,48.22,119.88,298.3
14,17,0.909,361.98,48.22,119.88,298.3
14,18,0.8742,361.98,48.22,119.88,298.3
14,19,0.8688,361.98,48.22,119.88,298.3
14,20,0.8873,361.98,48.22,119.88,298.3
14,21,0.8335,361.98,48.22,119.88,298.3
14,22,0.8625,361.98,48.22,119.88,298.3
14,23,0.8855,361.98,48.22,119.88,298.3
14,24,0.895,361.98,48.22,119.88,298.3
14,25,0.8672,361.98,48.22,119.88,298.3
14,26,0.8851,361.98,48.22,119.88,298.3
14,27,0.8815,361.98,48.22,119.88,298.3
14,28,0.8934,361.98,48.22,119.88,298.3
14,29,0.8428,361.98,48.22,119.88,298.3
14,30,0.8889,361.98,48.22,119.88,298.3
14,31,0.7988,361.98,48.22,119.88,298.3
14,32,0.7677,361.98,48.22,119.88,298.3
14,33,0.8219,361.98,48.22,119.88,298.3
14,34,0.816,361.98,48.22,119.88,298.3
14,35,0.8616,361.98,48.22,119.88,298.3
14,36,0.8556,361.98,48.22,119.88,298.3
14,37,0.8058,361.98,48.22,119.88,298.3
14,38,0.8615,361.98,48.22,119.88,298.3
14,39,0.8104,361.98,48.22,119.88,298.3
14,40,0.8357,361.98,48.22,119.88,298.3
14,41,0.8292,361.98,48.22,119.88,298.3
14,42,0.841,361.98,48.22,119.88,298.3
14,43,0.829,361.98,48.22,119.88,298.3
14,44,0.823,361.98,48.22,119.88,298.3
14,45,0.8145,361.98,48.22,119.88,298.3
14,46,0.8217,361.98,48.22,119.88,298.3
14,47,0.8177,361.98,48.22,119.88,298.3
14,48,0.7895,361.98,48.22,119.88,298.3
15,0,1.0446,361.98,48.37,119.83,299.7
15,1,1.0045,361.98,48.37,119.83,299.7
15,2,1.0095,361.98,48.37,119.83,299.7
15,3,1.0298,361.98,48.37,119.83,299.7
15,4,1.0077,361.98,48.37,119.83,299.7
15,5,0.9682,361.98,48.37,119.83,299.7
15,6,1.0219,361.98,48.37,119.83,299.7
15,7,0.9632,361.98,48.37,119.83,299.7
15,8,0.9659,361.98,48.37,119.83,299.7
15,9,0.9769,361.98,48.37,119.83,299.7
15,10,0.9808,361.98,48.37,119.83,299.7
15,11,1.0067,361.98,48.37,119.83,299.7
15,12,0.9928,361.98,48.37,119.83,299.7
15,13,0.9761,361.98,48.37,119.83,299.7
15,14,0.9525,361.98,48.37,119.83,299.7
15,15,0.9441,361.98,48.37,119.83,299.7
15,16,0.9814,361.98,48.37,119.83,299.7
15,17,0.9769,361.98,48.37,119.83,299.7
15,18,0.9412,361.98,48.37,119.83,299.7
15,19,0.9349,361.98,48.37,119.83,299.7
15,20,0.9535,361.98,48.37,119.83,299.7
15,21,0.8968,361.98,48.37,119.83,299.7
15,22,0.9293,361.98,48.37,119.83,299.7
15,23,0.9526,361.98,48.37,119.83,299.7
15,24,0.9621,361.98,48.37,119.83,299.7
15,25,0.932,361.98,48.37,119.83,299.7
15,26,0.9485,361.98,48.37,119.83,299.7
15,27,0.9448,361.98,48.37,119.83,299.7
15,28,0.9595,361.98,48.37,119.83,299.7
15,29,0.9077,361.98,48.37,119.83,299.7
15,30,0.9548,361.98,48.37,119.83,299.7
15,31,0.8588,361.98,48.37,119.83,299.7
15,32,0.8261,361.98,48.37,119.83,299.7
15,33,0.882,361.98,48.37,119.83,299.7
15,34,0.8738,361.98,48.37,119.83,299.7
15,35,0.9271,361.98,48.37,119.83,299.7
15,36,0.9195,361.98,48.37,119.83,299.7
15,37,0.865,361.98,48.37,119.83,299.7
15,38,0.9254,361.98,48.37,119.83,299.7
15,39,0.8722,361.98,48.37,119.83,299.7
15,40,0.8977,361.98,48.37,119.83,299.7
15,41,0.8924,361.98,48.37,119.83,299.7
15,42,0.904,361.98,48.37,119.83,299.7
15,43,0.8866,361.98,48.37,119.83,299.7
15,44,0.8845,361.98,48.37,119.83,299.7
15,45,0.8749,361.98,48.37,119.83,299.7
15,46,0.8857,361.98,48.37,119.83,299.7
15,47,0.8783,361.98,48.37,119.83,299.7
15,48,0.846,361.98,48.37,119.83,299.7
16,0,1.1154,362.52,47.76,119.9,300.6
16,1,1.0752,362.52,47.76,119.9,300.6
16,2,1.0789,362.52,47.76,119.9,300.6
16,3,1.1036,362.52,47.76,119.9,300.6
16,4,1.0795,362.52,47.76,119.9,300.6
16,5,1.0367,362.52,47.76,119.9,300.6
16,6,1.0954,362.52,47.76,119.9,300.6
16,7,1.0323,362.52,47.76,119.9,300.6
16,8,1.0354,362.52,47.76,119.9,300.6
16,9,1.0446,362.52,47.76,119.9,300.6
16,10,1.0505,362.52,47.76,119.9,300.6
16,11,1.0788,362.52,47.76,119.9,300.6
16,12,1.0631,362.52,47.76,119.9,300.6
16,13,1.0448,362.52,47.76,119.9,300.6
16,14,1.0187,362.52,47.76,119.9,300.6
16,15,1.0089,362.52,47.76,119.9,300.6
16,16,1.0514,362.52,47.76,119.9,300.6
16,17,1.045,362.52,47.76,119.9,300.6
16,18,1.0052,362.52,47.76,119.9,300.6
16,19,1.0018,362.52,47.76,119.9,300.6
16,20,1.0213,362.52,47.76,119.9,300.6
16,21,0.9604,362.52,47.76,119.9,300.6
16,22,0.9929,362.52,47.76,119.9,300.6
16,23,1.0185,362.52,47.76,119.9,300.6
16,24,1.0312,362.52,47.76,119.9,300.6
16,25,0.9971,362.52,47.76,119.9,300.6
16,26,1.0167,362.52,47.76,119.9,300.6
16,27,1.0108,362.52,47.76,119.9,300.6
16,28,1.0283,362.52,47.76,119.9,300.6
16,29,0.9721,362.52,47.76,119.9,300.6
16,30,1.0223,362.52,47.76,119.9,300.6
16,31,0.9184,362.52,47.76,119.9,300.6
16,32,0.8835,362.52,47.76,119.9,300.6
16,33,0.9462,362.52,47.76,119.9,300.6
16,34,0.9378,362.52,47.76,119.9,300.6
16,35,0.9912,362.52,47.76,119.9,300.6
16,36,0.9858,362.52,47.76,119.9,300.6
16,37,0.9257,362.52,47.76,119.9,300.6
16,38,0.9908,362.52,47.76,119.9,300.6
16,39,0.9342,362.52,47.76,119.9,300.6
16,40,0.9607,362.52,47.76,119.9,300.6
16,41,0.9562,362.52,47.76,119.9,300.6
16,42,0.967,362.52,47.76,119.9,300.6
16,43,0.9505,362.52,47.76,119.9,300.6
16,44,0.9458,362.52,47.76,119.9,300.6
16,45,0.9388,362.52,47.76,119.9,300.6
16,46,0.9464,362.52,47.76,119.9,300.6
16,47,0.9418,362.52,47.76,119.9,300.6
16,48,0.9061,362.52,47.76,119.9,300.6
17,0,1.1886,362.19,47.85,119.91,300.8
17,1,1.1487,362.19,47.85,119.91,300.8
17,2,1.149,362.19,47.85,119.91,300.8
17,3,1.1757,362.19,47.85,119.91,300.8
17,4,1.15,362.19,47.85,119.91,300.8
17,5,1.1031,362.19,47.85,119.91,300.8
17,6,1.1623,362.19,47.85,119.91,300.8
17,7,1.1028,362.19,47.85,119.91,300.8
17,8,1.1036,362.19,47.85,119.91,300.8
17,9,1.1119,362.19,47.85,119.91,300.8
17,10,1.1179,362.19,47.85,119.91,300.8
17,11,1.148,362.19,47.85,119.91,300.8
17,12,1.1335,362.19,47.85,119.91,300.8
17,13,1.1132,362.19,47.85,119.91,300.8
17,14,1.0855,362.19,47.85,119.91,300.8
17,15,1.0761,362.19,47.85,119.91,300.8
17,16,1.1173,362.19,47.85,119.91,300.8
17,17,1.1121,362.19,47.85,119.91,300.8
17,18,1.0697,362.19,47.85,119.91,300.8
17,19,1.0653,362.19,47.85,119.91,300.8
17,20,1.0856,362.19,47.85,119.91,300.8
17,21,1.0206,362.19,47.85,119.91,300.8
17,22,1.058,362.19,47.85,119.91,300.8
17,23,1.0853,362.19,47.85,119.91,300.8
17,24,1.0977,362.19,47.85,119.91,300.8
17,25,1.0607,362.19,47.85,119.91,300.8
17,26,1.0826,362.19,47.85,119.91,300.8
17,27,1.0779,362.19,47.85,119.91,300.8
17,28,1.095,362.19,47.85,119.91,300.8
17,29,1.0328,362.19,47.85,119.91,300.8
17,30,1.09,362.19,47.85,119.91,300.8
17,31,0.9777,362.19,47.85,119.91,300.8
17,32,0.9417,362.19,47.85,119.91,300.8
17,33,1.0047,362.19,47.85,119.91,300.8
17,34,0.9965,362.19,47.85,119.91,300.8
17,35,1.0537,362.19,47.85,119.91,300.8
17,36,1.0485,362.19,47.85,119.91,300.8
17,37,0.9876,362.19,47.85,119.91,300.8
17,38,1.0543,362.19,47.85,119.91,300.8
17,39,0.9948,362.19,47.85,119.91,300.8
17,40,1.0233,362.19,47.85,119.91,300.8
17,41,1.0181,362.19,47.85,119.91,300.8
17,42,1.0293,362.19,47.85,119.91,300.8
17,43,1.0132,362.19,47.85,119.91,300.8
17,44,1.008,362.19,47.85,119.91,300.8
17,45,0.9987,362.19,47.85,119.91,300.8
17,46,1.0078,362.19,47.85,119.91,300.8
17,47,1.0043,362.19,47.85,119.91,300.8
17,48,0.9657,362.19,47.85,119.91,300.8
18,0,1.2604,362.04,47.54,120.14,299.6
18,1,1.219,362.04,47.54,120.14,299.6
18,2,1.221,362.04,47.54,120.14,299.6
18,3,1.2482,362.04,47.54,120.14,299.6
18,4,1.2178,362.04,47.54,120.14,299.6
18,5,1.172,362.04,47.54,120.14,299.6
18,6,1.2346,362.04,47.54,120.14,299.6
18,7,1.1679,362.04,47.54,120.14,299.6
18,8,1.1719,362.04,47.54,120.14,299.6
18,9,1.1803,362.04,47.54,120.14,299.6
18,10,1.1871,362.04,47.54,120.14,299.6
18,11,1.2194,362.04,47.54,120.14,299.6
18,12,1.2033,362.04,47.54,120.14,299.6
18,13,1.1826,362.04,47.54,120.14,299.6
18,14,1.1507,362.04,47.54,120.14,299.6
18,15,1.1423,362.04,47.54,120.14,299.6
18,16,1.1871,362.04,47.54,120.14,299.6
18,17,1.1814,362.04,47.54,120.14,299.6
18,18,1.1379,362.04,47.54,120.14,299.6
18,19,1.1298,362.04,47.54,120.14,299.6
18,20,1.1536,362.04,47.54,120.14,299.6
18,21,1.0858,362.04,47.54,120.14,299.6
18,22,1.1261,362.04,47.54,120.14,299.6
18,23,1.1544,362.04,47.54,120.14,299.6
18,24,1.1654,362.04,47.54,120.14,299.6
18,25,1.1282,362.04,47.54,120.14,299.6
18,26,1.1503,362.04,47.54,120.14,299.6
18,27,1.1453,362.04,47.54,120.14,299.6
18,28,1.1634,362.04,47.54,120.14,299.6
18,29,1.0975,362.04,47.54,120.14,299.6
18,30,1.1544,362.04,47.54,120.14,299.6
18,31,1.0361,362.04,47.54,120.14,299.6
18,32,1.0,362.04,47.54,120.14,299.6
18,33,1.0687,362.04,47.54,120.14,299.6
18,34,1.0583,362.04,47.54,120.14,299.6
18,35,1.1201,362.04,47.54,120.14,299.6
18,36,1.1129,362.04,47.54,120.14,299.6
18,37,1.048,362.04,47.54,120.14,299.6
18,38,1.1187,362.04,47.54,120.14,299.6
18,39,1.0554,362.04,47.54,120.14,299.6
18,40,1.0875,362.04,47.54,120.14,299.6
18,41,1.0799,362.04,47.54,120.14,299.6
18,42,1.0934,362.04,47.54,120.14,299.6
18,43,1.0765,362.04,47.54,120.14,299.6
18,44,1.0713,362.04,47.54,120.14,299.6
18,45,1.0588,362.04,47.54,120.14,299.6
18,46,1.0711,362.04,47.54,120.14,299.6
18,47,1.0648,362.04,47.54,120.14,299.6
18,48,1.0228,362.04,47.54,120.14,299.6
19,0,1.3351,361.96,47.97,120.04,300.2
19,1,1.2888,361.96,47.97,120.04,300.2
19,2,1.2895,361.96,47.97,120.04,300.2
19,3,1.3196,361.96,47.97,120.04,300.2
19,4,1.2886,361.96,47.97,120.04,300.2
19,5,1.2392,361.96,47.97,120.04,300.2
19,6,1.3066,361.96,47.97,120.04,300.2
19,7,1.237,361.96,47.97,120.04,300.2
19,8,1.2379,361.96,47.97,120.04,300.2
19,9,1.2518,361.96,47.97,120.04,300.2
19,10,1.2561,361.96,47.97,120.04,300.2
19,11,1.291,361.96,47.97,120.04,300.2
19,12,1.2715,361.96,47.97,120.04,300.2
19,13,1.2509,361.96,47.97,120.04,300.2
19,14,1.2201,361.96,47.97,120.04,300.2
19,15,1.2099,361.96,47.97,120.04,300.2
19,16,1.2551,361.96,47.97,120.04,300.2
19,17,1.2507,361.96,47.97,120.04,300.2
19,18,1.2044,361.96,47.97,120.04,300.2
19,19,1.1992,361.96,47.97,120.04,300.2
19,20,1.2208,361.96,47.97,120.04,300.2
19,21,1.148,361.96,47.97,120.04,300.2
19,22,1.1901,361.96,47.97,120.04,300.2
19,23,1.2192,361.96,47.97,120.04,300.2
19,24,1.2339,361.96,47.97,120.04,300.2
19,25,1.1922,361.96,47.97,120.04,300.2
19,26,1.2148,361.96,47.97,120.04,300.2
19,27,1.2121,361.96,47.97,120.04,300.2
19,28,1.2301,361.96,47.97,120.04,300.2
19,29,1.1603,361.96,47.97,120.04,300.2
19,30,1.223,361.96,47.97,120.04,300.2
19,31,1.0977,361.96,47.97,120.04,300.2
19,32,1.0572,361.96,47.97,120.04,300.2
19,33,1.1309,361.96,47.97,120.04,300.2
19,34,1.1184,361.96,47.97,120.04,300.2
19,35,1.1855,361.96,47.97,120.04,300.2
19,36,1.1766,361.96,47.97,120.04,300.2
19,37,1.1087,361.96,47.97,120.04,300.2
19,38,1.1833,361.96,47.97,120.04,300.2
19,39,1.1173,361.96,47.97,120.04,300.2
19,40,1.1509,361.96,47.97,120.04,300.2
19,41,1.1428,361.96,47.97,120.04,300.2
19,42,1.1574,361.96,47.97,120.04,300.2
19,43,1.1384,361.96,47.97,120.04,300.2
19,44,1.1294,361.96,47.97,120.04,300.2
19,45,1.1196,361.96,47.97,120.04,300.2
19,46,1.1316,361.96,47.97,120.04,300.2
19,47,1.1258,361.96,47.97,120.04,300.2
19,48,1.0847,361.96,47.97,120.04,300.2
20,0,1.4081,361.9,48.13,119.91,298.9
20,1,1.3585,361.9,48.13,119.91,298.9
20,2,1.3623,361.9,48.13,119.91,298.9
20,3,1.3933,361.9,48.13,119.91,298.9
20,4,1.3612,361.9,48.13,119.91,298.9
20,5,1.3076,361.9,48.13,119.91,298.9
20,6,1.3774,361.9,48.13,119.91,298.9
20,7,1.3036,361.9,48.13,119.91,298.9
20,8,1.305,361.9,48.13,119.91,298.9
20,9,1.3223,361.9,48.13,119.91,298.9
20,10,1.3229,361.9,48.13,119.91,298.9
20,11,1.3599,361.9,48.13,119.91,298.9
20,12,1.34,361.9,48.13,119.91,298.9
20,13,1.3189,361.9,48.13,119.91,298.9
20,14,1.2857,361.9,48.13,119.91,298.9
20,15,1.2736,361.9,48.13,119.91,298.9
20,16,1.3235,361.9,48.13,119.91,298.9
20,17,1.3165,361.9,48.13,119.91,298.9
20,18,1.2684,361.9,48.13,119.91,298.9
20,19,1.2621,361.9,48.13,119.91,298.9
20,20,1.2869,361.9,48.13,119.91,298.9
20,21,1.2107,361.9,48.13,119.91,298.9
20,22,1.2542,361.9,48.13,119.91,298.9
20,23,1.2869,361.9,48.13,119.91,298.9
20,24,1.3005,361.9,48.13,119.91,298.9
20,25,1.2578,361.9,48.13,119.91,298.9
20,26,1.2803,361.9,48.13,119.91,298.9
20,27,1.2773,361.9,48.13,119.91,298.9
20,28,1.2969,361.9,48.13,119.91,298.9
20,29,1.2241,361.9,48.13,119.91,298.9
20,30,1.2894,361.9,48.13,119.91,298.9
20,31,1.1575,361.9,48.13,119.91,298.9
20,32,1.115,361.9,48.13,119.91,298.9
20,33,1.1925,361.9,48.13,119.91,298.9
20,34,1.1823,361.9,48.13,119.91,298.9
20,35,1.2514,361.9,48.13,119.91,298.9
20,36,1.2428,361.9,48.13,119.91,298.9
20,37,1.168,361.9,48.13,119.91,298.9
20,38,1.2483,361.9,48.13,119.91,298.9
20,39,1.1769,361.9,48.13,119.91,298.9
20,40,1.2129,361.9,48.13,119.91,298.9
20,41,1.2055,361.9,48.13,119.91,298.9
20,42,1.22,361.9,48.13,119.91,298.9
20,43,1.2015,361.9,48.13,119.91,298.9
20,44,1.1933,361.9,48.13,119.91,298.9
20,45,1.1801,361.9,48.13,119.91,298.9
20,46,1.1933,361.9,48.13,119.91,298.9
20,47,1.1845,361.9,48.13,119.91,298.9
20,48,1.1434,361.9,48.13,119.91,298.9
21,0,1.4803,362.05,47.98,119.93,299.6
21,1,1.4308,362.05,47.98,119.93,299.6
21,2,1.433,362.05,47.98,119.93,299.6
21,3,1.4639,362.05,47.98,119.93,299.6
21,4,1.4324,362.05,47.98,119.93,299.6
21,5,1.3736,362.05,47.98,119.93,299.6
21,6,1.4491,362.05,47.98,119.93,299.6
21,7,1.3738,362.05,47.98,119.93,299.6
21,8,1.3721,362.05,47.98,119.93,299.6
21,9,1.3885,362.05,47.98,119.93,299.6
21,10,1.3915,362.05,47.98,119.93,299.6
21,11,1.4306,362.05,47.98,119.93,299.6
21,12,1.4099,362.05,47.98,119.93,299.6
21,13,1.3894,362.05,47.98,119.93,299.6
21,14,1.3523,362.05,47.98,119.93,299.6
21,15,1.3417,362.05,47.98,119.93,299.6
21,16,1.3939,362.05,47.98,119.93,299.6
21,17,1.3861,362.05,47.98,119.93,299.6
21,18,1.3337,362.05,47.98,119.93,299.6
21,19,1.3284,362.05,47.98,119.93,299.6
21,20,1.3546,362.05,47.98,119.93,299.6
21,21,1.2743,362.05,47.98,119.93,299.6
21,22,1.3191,362.05,47.98,119.93,299.6
21,23,1.3524,362.05,47.98,119.93,299.6
21,24,1.3688,362.05,47.98,119.93,299.6
21,25,1.3228,362.05,47.98,119.93,299.6
21,26,1.348,362.05,47.98,119.93,299.6
21,27,1.3429,362.05,47.98,119.93,299.6
21,28,1.3641,362.05,47.98,119.93,299.6
21,29,1.2865,362.05,47.98,119.93,299.6
21,30,1.3564,362.05,47.98,119.93,299.6
21,31,1.2167,362.05,47.98,119.93,299.6
21,32,1.1738,362.05,47.98,119.93,299.6
21,33,1.2551,362.05,47.98,119.93,299.6
21,34,1.241,362.05,47.98,119.93,299.6
21,35,1.3158,362.05,47.98,119.93,299.6
21,36,1.307,362.05,47.98,119.93,299.6
21,37,1.2307,362.05,47.98,119.93,299.6
21,38,1.3155,362.05,47.98,119.93,299.6
21,39,1.2384,362.05,47.98,119.93,299.6
21,40,1.2755,362.05,47.98,119.93,299.6
21,41,1.2671,362.05,47.98,119.93,299.6
21,42,1.2834,362.05,47.98,119.93,299.6
21,43,1.2619,362.05,47.98,119.93,299.6
21,44,1.2556,362.05,47.98,119.93,299.6
21,45,1.2436,362.05,47.98,119.93,299.6
21,46,1.2553,362.05,47.98,119.93,299.6
21,47,1.2481,362.05,47.98,119.93,299.6
21,48,1.204,362.05,47.98,119.93,299.6
22,0,1.553,362.07,47.9,119.94,299.7
22,1,1.5008,362.07,47.9,119.94,299.7
22,2,1.5034,362.07,47.9,119.94,299.7
22,3,1.5375,362.07,47.9,119.94,299.7
22,4,1.502,362.07,47.9,119.94,299.7
22,5,1.4437,362.07,47.9,119.94,299.7
22,6,1.5216,362.07,47.9,119.94,299.7
22,7,1.441,362.07,47.9,119.94,299.7
22,8,1.444,362.07,47.9,119.94,299.7
22,9,1.4567,362.07,47.9,119.94,299.7
22,10,1.462,362.07,47.9,119.94,299.7
22,11,1.5024,362.07,47.9,119.94,299.7
22,12,1.4794,362.07,47.9,119.94,299.7
22,13,1.4552,362.07,47.9,119.94,299.7
22,14,1.4209,362.07,47.9,119.94,299.7
22,15,1.4066,362.07,47.9,119.94,299.7
22,16,1.464,362.07,47.9,119.94,299.7
22,17,1.4557,362.07,47.9,119.94,299.7
22,18,1.4007,362.07,47.9,119.94,299.7
22,19,1.3942,362.07,47.9,119.94,299.7
22,20,1.4232,362.07,47.9,119.94,299.7
22,21,1.3354,362.07,47.9,119.94,299.7
22,22,1.3841,362.07,47.9,119.94,299.7
22,23,1.4191,362.07,47.9,119.94,299.7
22,24,1.4359,362.07,47.9,119.94,299.7
22,25,1.3874,362.07,47.9,119.94,299.7
22,26,1.415,362.07,47.9,119.94,299.7
22,27,1.4095,362.07,47.9,119.94,299.7
22,28,1.4314,362.07,47.9,119.94,299.7
22,29,1.3526,362.07,47.9,119.94,299.7
22,30,1.4216,362.07,47.9,119.94,299.7
22,31,1.2768,362.07,47.9,119.94,299.7
22,32,1.231,362.07,47.9,119.94,299.7
22,33,1.3167,362.07,47.9,119.94,299.7
22,34,1.3041,362.07,47.9,119.94,299.7
22,35,1.3799,362.07,47.9,119.94,299.7
22,36,1.3704,362.07,47.9,119.94,299.7
22,37,1.2901,362.07,47.9,119.94,299.7
22,38,1.3786,362.07,47.9,119.94,299.7
22,39,1.3005,362.07,47.9,119.94,299.7
22,40,1.3388,362.07,47.9,119.94,299.7
22,41,1.3311,362.07,47.9,119.94,299.7
22,42,1.3484,362.07,47.9,119.94,299.7
22,43,1.3261,362.07,47.9,119.94,299.7
22,44,1.3183,362.07,47.9,119.94,299.7
22,45,1.3058,362.07,47.9,119.94,299.7
22,46,1.3186,362.07,47.9,119.94,299.7
22,47,1.31,362.07,47.9,119.94,299.7
22,48,1.2629,362.07,47.9,119.94,299.7
23,0,1.6279,361.68,48.17,119.89,300.4
23,1,1.5693,361.68,48.17,119.89,300.4
23,2,1.5724,361.68,48.17,119.89,300.4
23,3,1.6096,361.68,48.17,119.89,300.4
23,4,1.5722,361.68,48.17,119.89,300.4
23,5,1.5114,361.68,48.17,119.89,300.4
23,6,1.5922,361.68,48.17,119.89,300.4
23,7,1.5081,361.68,48.17,119.89,300.4
23,8,1.5086,361.68,48.17,119.89,300.4
23,9,1.5231,361.68,48.17,119.89,300.4
23,10,1.5312,361.68,48.17,119.89,300.4
23,11,1.571,361.68,48.17,119.89,300.4
23,12,1.549,361.68,48.17,119.89,300.4
23,13,1.5236,361.68,48.17,119.89,300.4
23,14,1.4855,361.68,48.17,119.89,300.4
23,15,1.4741,361.68,48.17,119.89,300.4
23,16,1.5307,361.68,48.17,119.89,300.4
23,17,1.5244,361.68,48.17,119.89,300.4
23,18,1.4669,361.68,48.17,119.89,300.4
23,19,1.4596,361.68,48.17,119.89,300.4
23,20,1.4892,361.68,48.17,119.89,300.4
23,21,1.4005,361.68,48.17,119.89,300.4
23,22,1.451,361.68,48.17,119.89,300.4
23,23,1.4862,361.68,48.17,119.89,300.4
23,24,1.5048,361.68,48.17,119.89,300.4
23,25,1.4556,361.68,48.17,119.89,300.4
23,26,1.4822,361.68,48.17,119.89,300.4
23,27,1.4775,361.68,48.17,119.89,300.4
23,28,1.5007,361.68,48.17,119.89,300.4
23,29,1.4155,361.68,48.17,119.89,300.4
23,30,1.489,361.68,48.17,119.89,300.4
23,31,1.3372,361.68,48.17,119.89,300.4
23,32,1.2886,361.68,48.17,119.89,300.4
23,33,1.3774,361.68,48.17,119.89,300.4
23,34,1.3646,361.68,48.17,119.89,300.4
23,35,1.4465,361.68,48.17,119.89,300.4
23,36,1.4354,361.68,48.17,119.89,300.4
23,37,1.3521,361.68,48.17,119.89,300.4
23,38,1.4429,361.68,48.17,119.89,300.4
23,39,1.3608,361.68,48.17,119.89,300.4
23,40,1.4034,361.68,48.17,119.89,300.4
